DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1693897136	758354902	22267	256	""	2023-09-05	08:58:56	21453.291	5945.5977	3511.3198	85.9832	55.0014	85.5967	39.9229	0	11.0744	54.499	14937	0.196193	16.2483	 78
DATA	1693897136	758354902	22267	256	""	2023-09-05	08:58:56	21453.291	5945.5977	3511.3198	85.9844	55.0014	85.598	39.9229	0	11.0744	54.499	14937	0.196193	16.2483	 28
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9865	55.0014	85.5988	39.9229	0	11.0744	54.499	14937	0.196193	16.2483	 63
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9848	55.001	85.5992	39.9229	0	11.0744	54.4992	14937	0.196193	16.2471	 54
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9861	55.001	85.5996	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 61
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9861	55.001	85.5992	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 57
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9873	55.001	85.6	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	153
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9877	55.001	85.6008	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 53
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9885	55.001	85.6008	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 52
DATA	1693897144	258008003	22267	256	""	2023-09-05	08:59:04	21453.291	5945.5977	3511.3198	85.9881	55.001	85.6013	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 44
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9889	55.001	85.6013	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 64
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9902	55.001	85.6029	39.9229	0	11.0744	54.4998	14937	0.196193	16.2479	 63
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9902	55.001	85.6033	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 52
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9902	55.001	85.6037	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 56
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9918	55.001	85.6049	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 66
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9918	55.001	85.6045	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 62
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9926	55.001	85.6062	39.9229	0	11.0744	54.4998	14937	0.196193	16.2491	 60
DATA	1693897151	757672071	22267	256	""	2023-09-05	08:59:11	21453.291	5945.5977	3511.3198	85.9926	55.001	85.6058	39.9229	0	11.0744	54.4998	14937	0.196193	16.2483	 66
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.993	55.001	85.607	39.9229	0	11.0744	54.4998	14937	0.196193	16.2483	230
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9943	55.001	85.6074	39.9229	0	11.0744	54.4998	14937	0.196193	16.2471	 75
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9955	55.001	85.6074	39.9229	0	11.0744	54.4998	14937	0.196193	16.2483	 81
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9947	55.001	85.609	39.9229	0	11.0744	54.4998	14937	0.196193	16.2487	 36
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9955	55.001	85.6099	39.9229	0	11.0744	54.4998	14937	0.196193	16.2487	 92
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9955	55.001	85.6095	39.9229	0	11.0744	54.4998	14937	0.196193	16.2487	 88
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9967	55.001	85.6095	39.9229	0	11.0744	54.4998	14937	0.196193	16.2479	 92
DATA	1693897159	257330894	22267	256	""	2023-09-05	08:59:19	21453.291	5945.5977	3511.3198	85.9976	55.001	85.6107	39.9229	0	11.0744	54.5002	14937	0.196193	16.2479	 63
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	85.9971	55.001	85.6111	39.9229	0	11.0744	54.4998	14937	0.196193	16.2483	 89
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	85.9988	55.001	85.6123	39.9229	0	11.0744	54.4998	14937	0.196193	16.2471	 97
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	85.9984	55.001	85.6131	39.9229	0	11.0744	54.4998	14937	0.196193	16.2479	100
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	86	55.001	85.6136	39.9229	0	11.0744	54.4998	14937	0.196193	16.2483	 89
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	85.9996	55.001	85.614	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 51
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	86.0012	55.001	85.6152	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 73
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	86.0017	55.001	85.6152	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 78
DATA	1693897166	756989955	22267	256	""	2023-09-05	08:59:26	21453.291	5945.5977	3511.3198	86.0025	55.001	85.6156	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 81
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0029	55.001	85.616	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 18
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0033	55.0012	85.6176	39.9229	0	11.0744	54.4998	14937	0.196193	16.2467	119
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0037	55.001	85.6168	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 73
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0041	55.0012	85.6176	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	117
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0045	55.0014	85.6176	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	123
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0053	55.0014	85.6189	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	126
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0057	55.0014	85.6185	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	126
DATA	1693897174	256654977	22267	256	""	2023-09-05	08:59:34	21453.291	5945.5977	3511.3198	86.0066	55.0012	85.6193	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	123
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0062	55.001	85.6201	39.9229	0	11.0744	54.4998	14937	0.196193	16.2475	 50
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0074	55.001	85.6217	39.9229	0	11.0744	54.4998	14937	0.196193	16.2463	 57
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0066	55.001	85.6217	39.9229	0	11.0744	54.4998	14937	0.196193	16.2471	 57
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0078	55.0014	85.623	39.9229	0	11.0744	54.4996	14937	0.196193	16.2475	 61
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.009	55.001	85.6222	39.9229	0	11.0744	54.499	14937	0.196193	16.2463	203
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0098	55.0016	85.6238	39.9229	0	11.0744	54.499	14937	0.196193	16.2455	 65
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0098	55.0016	85.6234	39.9229	0	11.0744	54.499	14937	0.196193	16.2451	 57
DATA	1693897181	756314992	22267	256	""	2023-09-05	08:59:41	21453.291	5945.5977	3511.3198	86.0107	55.0018	85.6242	39.9229	0	11.0744	54.499	14937	0.196193	16.2459	 57
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0111	55.0018	85.6242	39.9229	0	11.0744	54.499	14937	0.196193	16.2459	 68
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0119	55.0016	85.625	39.9229	0	11.0744	54.499	14937	0.196193	16.2447	 22
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0115	55.0014	85.6254	39.9229	0	11.0744	54.499	14937	0.196193	16.2455	 67
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0131	55.001	85.6258	39.9229	0	11.0744	54.499	14937	0.196193	16.2451	 13
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0131	55.001	85.6271	39.9229	0	11.0744	54.4992	14937	0.196193	16.2443	 59
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0148	55.0012	85.6279	39.9229	0	11.0744	54.4996	14937	0.196193	16.2451	128
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0148	55.0016	85.6283	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	137
DATA	1693897189	255971908	22267	256	""	2023-09-05	08:59:49	21453.291	5945.5977	3511.3198	86.0156	55.001	85.6283	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	 82
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.016	55.001	85.6291	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	 14
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0164	55.001	85.6287	39.9229	0	11.0744	54.4998	14937	0.196193	16.2447	 68
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0172	55.0014	85.6308	39.9229	0	11.0744	54.4998	14937	0.196193	16.2455	112
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0176	55.0016	85.6304	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	118
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0172	55.0012	85.632	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	 60
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0176	55.001	85.6328	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	 70
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0185	55.0012	85.6328	39.9229	0	11.0744	54.4998	14937	0.196193	16.2455	116
DATA	1693897196	755633115	22267	256	""	2023-09-05	08:59:56	21453.291	5945.5977	3511.3198	86.0197	55.001	85.6328	39.9229	0	11.0744	54.4998	14937	0.196193	16.2451	 65
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0209	55.001	85.6349	39.9229	0	11.0744	54.4998	14937	0.196193	16.2459	 48
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0209	55.001	85.6345	39.9229	0	11.0744	54.4992	14937	0.196193	16.2455	 34
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0213	55.001	85.6353	39.9229	0	11.0744	54.4992	14937	0.196193	16.2455	 28
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0217	55.001	85.6353	39.9229	0	11.0744	54.499	14937	0.196193	16.2459	242
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0221	55.001	85.6357	39.9229	0	11.0744	54.499	14937	0.196193	16.244	183
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0234	55.001	85.6369	39.9229	0	11.0744	54.499	14937	0.196193	16.244	190
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0242	55.001	85.6369	39.9229	0	11.0744	54.499	14937	0.196193	16.2436	242
DATA	1693897204	255291938	22267	256	""	2023-09-05	09:00:04	21453.291	5945.5977	3511.3198	86.0246	55.001	85.6381	39.9229	0	11.0744	54.4992	14937	0.196193	16.2436	 34
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.025	55.001	85.6381	39.9229	0	11.0744	54.4994	14937	0.196193	16.2436	222
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.025	55.001	85.639	39.9229	0	11.0744	54.4998	14937	0.196193	16.2428	179
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0254	55.001	85.6394	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 24
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0262	55.001	85.6402	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 13
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0271	55.001	85.6402	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 13
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0275	55.001	85.6418	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 24
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0279	55.001	85.6426	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 27
DATA	1693897211	754951000	22267	256	""	2023-09-05	09:00:11	21453.291	5945.5977	3511.3198	86.0283	55.001	85.6431	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 18
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0291	55.001	85.6439	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 49
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0299	55.001	85.6439	39.9229	0	11.0744	54.4998	14937	0.196193	16.2432	 55
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0312	55.001	85.6439	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 43
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0307	55.001	85.6451	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 41
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.032	55.001	85.6451	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	244
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.032	55.001	85.6467	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	251
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0328	55.001	85.6476	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 51
DATA	1693897219	254607915	22267	256	""	2023-09-05	09:00:19	21453.291	5945.5977	3511.3198	86.0324	55.001	85.648	39.9229	0	11.0744	54.4998	14937	0.196193	16.244	199
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.034	55.001	85.6496	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	  8
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0336	55.001	85.6484	39.9229	0	11.0744	54.4998	14937	0.196193	16.2424	 57
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0344	55.001	85.6492	39.9229	0	11.0744	54.4998	14937	0.196193	16.2436	 58
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0348	55.001	85.6484	39.9229	0	11.0744	54.4998	14937	0.196193	16.244	 10
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0357	55.001	85.6496	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 64
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0365	55.001	85.6517	39.9229	0	11.0744	54.4998	14937	0.196193	16.2443	 57
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0377	55.001	85.6513	39.9229	0	11.0744	54.4998	14937	0.196193	16.244	  5
DATA	1693897226	754268884	22267	256	""	2023-09-05	09:00:26	21453.291	5945.5977	3511.3198	86.0394	55.001	85.6513	39.9229	0	11.0744	54.4998	14937	0.196193	16.244	  4
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0381	55.001	85.6529	39.9229	0	11.0744	54.4998	14937	0.196193	16.2428	 54
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0385	55.001	85.6533	39.9229	0	11.0744	54.4998	14937	0.196193	16.242	253
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0394	55.001	85.6529	39.9229	0	11.0744	54.4998	14937	0.196193	16.2432	 53
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0398	55.001	85.6533	39.9229	0	11.0744	54.4998	14937	0.196193	16.2436	 56
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0414	55.001	85.6541	39.9229	0	11.0744	54.5004	14937	0.196193	16.2432	 19
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0402	55.001	85.6541	39.9229	0	11.0744	54.5005	14937	0.196193	16.2432	 17
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0422	55.001	85.6562	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 27
DATA	1693897234	253927946	22267	256	""	2023-09-05	09:00:34	21453.291	5945.5977	3511.3198	86.0426	55.001	85.6558	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 36
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.043	55.001	85.6554	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	234
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.043	55.001	85.657	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	128
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0435	55.001	85.6582	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 32
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0451	55.001	85.6582	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 30
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0451	55.001	85.6595	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 34
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0455	55.001	85.659	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	241
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0463	55.001	85.6603	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 27
DATA	1693897241	753588914	22267	256	""	2023-09-05	09:00:41	21453.291	5945.5977	3511.3198	86.0475	55.001	85.6603	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 30
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0463	55.001	85.6611	39.9229	0	11.0744	54.5005	14937	0.196193	16.2428	 37
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0463	55.001	85.6615	39.9229	0	11.0744	54.5005	14937	0.196193	16.2412	 34
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0484	55.001	85.6635	39.9229	0	11.0744	54.5007	14937	0.196193	16.2428	 48
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0488	55.001	85.6627	39.9229	0	11.0744	54.5013	14937	0.196193	16.2424	 46
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0484	55.001	85.6631	39.9229	0	11.0744	54.5013	14937	0.196193	16.2428	 41
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0504	55.0014	85.6644	39.9229	0	11.0744	54.5013	14937	0.196193	16.2436	 89
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0496	55.0014	85.664	39.9229	0	11.0744	54.5013	14937	0.196193	16.2436	 47
DATA	1693897249	253247976	22267	256	""	2023-09-05	09:00:49	21453.291	5945.5977	3511.3198	86.0512	55.0014	85.6644	39.9229	0	11.0744	54.5013	14937	0.196193	16.244	 35
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0521	55.0018	85.6644	39.9229	0	11.0744	54.5013	14937	0.196193	16.2443	 82
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0516	55.0012	85.666	39.9229	0	11.0744	54.5011	14937	0.196193	16.2424	 27
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0516	55.001	85.6652	39.9229	0	11.0744	54.5007	14937	0.196193	16.2432	 30
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0529	55.001	85.6668	39.9229	0	11.0744	54.5005	14937	0.196193	16.2432	 39
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0537	55.001	85.6668	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	243
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0545	55.001	85.6689	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	245
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0549	55.001	85.6689	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	249
DATA	1693897256	752906084	22267	256	""	2023-09-05	09:00:56	21453.291	5945.5977	3511.3198	86.0557	55.001	85.6697	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	247
DATA	1693897264	252564907	22267	256	""	2023-09-05	09:01:04	21453.291	5945.5977	3511.3198	86.0553	55.001	85.6693	39.9229	0	11.0744	54.5005	14937	0.196193	16.242	231
DATA	1693897264	252564907	22267	256	""	2023-09-05	09:01:04	21453.291	5945.5977	3511.3198	86.057	55.001	85.6697	39.9229	0	11.0744	54.5005	14937	0.196193	16.2412	235
